id,description,title,repin_count
47639708550925475,Negroni Lampone served in BOBO's Boobette glass. This glass works perfectly for shaken cocktails as well as stiff drinks like a raspberry negroni.,BOBO - Boobette Negroni Lampone,0
47639708550889546, ,Stepping Stones - stapstenen,0
47639708550889543, ,,0
47639708550882946, ,,0
47639708550882921, ,,0
47639708550862856, ,,0
188658671887456880,Upgrade your Canadian tuxedo with stylish new denim pieces for fall. Click here to shop designer and luxury picks.,Click Here To Shop New Fall Denim,1
188658671887453007,"The new season has arrived, and nothing will prepare you like our latest edit of bestsellers. Elegant cashmere essentials, chic basics you’ll live in, coveted bags, innovative perfumes, modern Mary Jane shoes, necklaces perfect for layering—shop them all here.",Shop This Season's Bestsellers,11
188658671887449892,Don't stress about what to wear to your upcoming RSVPs—check out our curated edit of designer dresses perfect for any fall events.,Click Here To Shop Elegant Dresses For All Your Fall Events,2
188658671887448115,Don't choose a plain jacket when shopping for an upgrade this fall—go for something a bit more playful and unique that can make any outfit more interesting.,Shop Playful Fall Jackets,2
188658671887443552,"New York City opened Fashion Month—the most anticipated time for fashion lovers around the world—with a seemingly endless stream of memorable shows, striking looks, and enviable street style that our editors are using for immediate outfit inspiration. From guests in bright bottoms to romantic dresses, find the three ensembles we’re using to help build out our fall wardrobes and beyond.",Shop NYFW Street Style Inspired Looks,0
188658671887440946,"Everyone needs an elegant pair of pants in their wardrobe. To get yourself prepared for fall, click here and shop our curated edit of designer trousers.",Shop Luxury Trousers For Fall,0
188658671887439750,"Still holding on to that last bit of summer? We suggest extending the season yourself with stunning pairs of shorts. In our edit, you'll find statements to basics that you won't want to miss out on.",Soak Up The Last Bit Of Summer With Luxury Shorts,2
188658671887435466,"The secret to achieving effortless style is having a strong foundation of staples in your closet—enter our Hero from buzzy brand Adam Lippes. Every detail, from the dreamy lavender hue and draped foulard to the fabric covered buttons, comes together beautifully to create a versatile must-have that screams Quiet Luxury. Designed to be worn three different ways, this silk charmeuse blouse will become your go-to piece for days you need to look (and feel) polished, elegant, and powerful.",Shop Our Hero: This Gorgeous Lavender Blouse From Adam Lippes,0
188658671887432259,A statement outfit is always in season—you'll want some stunning pieces to wow them for fall. Shop our daily new arrivals to find the out-there looks that call to you.,Shop Stunning Florals & Unique Bags In Our New Arrivals ,0
188658671887431353,"Start fall with an array of exceptional skirts to choose from when planning out your daily look. From printed and playful to simple and sleek, you'll find every style you're looking for with our edit.",Shop Playful Fall Skirts At SHOP BAZAAR,2
188658671887427499,Find your next going-out look with the help of our chic new arrivals. Our editors' curated selection features brands you love and designers you've been wanting for a while.,Find Your Next Going-Out Look Here,0
188658671887425276,"Start the season with a sleek, new coat. From trench to puffer, our curated collection has everything you could ever desire in outerwear.",Shop New Coats For Fall And Winter,3
188658671887422756,"Specializing in the art + science of skin and offering over 75 advanced procedures, you can find the perfect, customized service for you so you can feel and look your best. Start your wellness journey in an evergreen vest, classic Maryjanes, wide leg jeans, and more.","Visit UnionDerm In The Hamptons, New York",1
188658671887419229,"With a new season comes new RSVPs, and getting ready for your fall events just got immensely more fun. Our latest, perfectly paired edit of gorgeous evening gowns and their corresponding earrings will make you the best dressed person at whatever formal setting you’re in.",Dripping In Luxury,3
188658671887415992,"Overlooking the iconic city skyline, pamper yourself at this enchanting oasis with a tailored massage or wander through over 20 wellness spa experiences. Chic and comfortable is the way to go with a cashmere cardigan, easy slides, a minimalist one-piece, and more.","Visit QC NY Spa In Governors Island, New York.",1
188658671887414553,"Scroll through our curated edit of new styles and brands you’re bound to wear all season long. From preppy staples to sporty fall favorites, we’ve got you covered.",Shop Sporty New Arrivals Inspired By The US Open,4
188658671887410462,"As the world’s first social wellness club, you can enhance your health and social life through human connection while receiving the best treatments, ranging from acupuncture and red-light therapy to lymphatic compression. With vintage Chanel, a Khaite hoodie, and Golden Goose sneakers, you'll fit right in.","Visit Remedy Place In Flatiron, NY",1
188658671887405898,"Don a dress that makes you feel beautiful and elegant for your next summer event. The best way to start a day or night out is knowing your outfit is stunning—and our edit of luxury maxis, midis, and minis will get you there.",Shop Stunning Dresses For All Your Fall Events,15
188658671887404651,"It’s about to get extra cozy with sweater weather right around the corner. Keep things easy and elegant with matching knits and skirts. We love perfectly coordinating pieces for effortless dressing. Shop jacquard sets, preppy chic must-haves, modern tie-dye, and more here.",Shop Matching Knit Sets,3
188658671887398348,"Complete with five unique rooms and suites, plus simple and affordable lodgings for pilgrims of the Camino, this newly renovated, historic inn offers views of the South and the Pyrenees.","Visit La Manufacture Royale De Lectoure In Lectoure, France",0
188658671887395451,"Dedicated to creating a safe, secure, and sacred place to allow for personal awareness and life transformation, you’ll be supported by guided wellness routines and immersive programs to detoxify the body.",Visit The Ranch Italy In Fiuggi,1
188658671887394416,"After walking on the edge of the world, you need a rejuvenating rest. Enjoy afternoon tea, cooling off in the outdoor tub amongst the trees, Tasmanian wine, and stargazing on clear nights.",Visit The Three Capes Lodge ,1
188658671887390617,"A blazer is an essential part of everyone's fall wardrobe. From everyday workwear to elevated dinner attire, this chic jacket is an outfit go-to, especially in the upcoming season. Shop these three editor-picks and more here.",MARKET MEMO: BLAZERS,1
188658671887387816,"One of the hands-down, undisputed must-haves every closet should star is the trench coat, and our Hero from CO is the ultimate must-have. The buzzy brand known for its minimal aesthetic is giving this classic favorite a new spin with an extra-long, floor-grazing length, subtle mustard hue, oversized buckle, and relaxed paneling. Impeccably crafted and thoughtfully designed, this piece will steal the spotlight.",Shop The Hero: This Trench Coat From CO Is Iconic,2
188658671887386546,"Contemporary now and future classics in the making, Veronica Beard's elevated collection will stay with you for years to come. There are always those pieces in our closets that we keep coming back to, and with this buzzy brand, you'll find an endless number of those perfect picks. Shop Veronica Beard here.",Shop Elevated Essentials With Veronica Beard,6
21181060740655917,"perfect for lounging around the house, or going to the pool!",Floral Lightweight Summer Robe,2
21181060740655910,pajamas and loungewear from our @printfresh collection!,Collared Floral Nightgown,3
21181060740655908,perfect for traveling and such cute storage. our quilted bag will brighten your day. from our collection with @printfresh,Rainbow Plaid Makeup Travel Pouch,12
21181060740655897,from our loungewear collection from @printfresh,Posh Petals Short Set Pajamas,1
21181060740655895,from our @printfresh collection.,Light Robe in Rainbow Plaid,3
21181060740655891,from our @printfresh collection!,Rainbow Plaid Short Set Pajamas,3
21181060740655882,from our @printfresh collection!,Blue and Green Floral Cropped PJ Pants,4
21181060740655881,Shop our @printfresh makeup pouch! Perfect for traveling and makes the cutest storage,Floral Makeup Travel Pouch,6
21181060740635967,"You know I'm loving tennis so much lately! 🎾 If you are too, or someone you are trying to shop for, check out this very niche gift guide.",Tennis Lovers Gift Guide,7
21181060740633787,"A twist on the classic t-shirt dress, the Felix Knit Dress features multicolored scalloped waves and a soft folding collar for a luxe but comfortable feel. Soft, quality knit material Shift mini dress style Pink, orange, and yellow hues Pairs well with our Kia Heels Oversized t-shirt fit with center-front buttons Dress",,5
21181060740617798,"... rose colored glasses Hand-blown using twisted glass canes by Tracy Glover in her Rhode Island studio exclusively for Houses & Parties. Use this glass for wine, the Twist Goblet in Blush for water and you're done. Colors coordinate with the Sherbet Placemats and Dinner Napkins in Persimmon  8 oz, 4” x 2.75” Part",,3
21181060740617797,Ripples Glass Mug,,4
21181060740617796,"…color inside the lines You’re setting the table for breakfast, listening to Prefab Sprout on a Boombox. Just as you butter the toast, the children catch you in your flashback, snagging a Pop Tart on their way out the door. You’re an Eighties lady. Let your table wear it with pride. This two-tone dinnerware collection",,4
21181060740617792,aurora tumblers (pre order) — Little Tomato Glass,,2
21181060740611831,in our #OhJoyForRockport Farrah heels with a brush strokes pattern that was handpainted by Oh Joy!,Kick Up Your Heels,6
21181060740611829,Shop our #OhJoyForRockport slingback gold flats.,Flats Perfect for Brunch,5
21181060740611828,Our #OhJoyForRockport color block wedges are perfect for any outings.,Errands and Outings in Wedges,6
21181060740603255,"a tiered midi dress with a ruched neckline and elasticated sleeves. features side pockets and a removable fabric waist tie. made in our flicker textile, a lightweight gauzy semi-sheer blue singlecloth with woven lines in neon pink.  made in India. 100% organic cotton hand wash cold or dry clean, dry flat textile note:",,0
21181060740603254,"a simple cropped short sleeve top with a crew neck and side button placket. made in our gem textile, a midweight singlecloth featuring bright multicolored woven stripes.  made in India. 100% organic cotton hand wash cold or dry clean, dry flat textile note: this fabric is made from uniquely neon dyes, which can sometim",,2
21181060740603253,"a short sleeve v-neck jumpsuit with a button front, straight leg, and removable fabric belt. fit is like our ernie jumpsuit! made in our gem textile, a midweight singlecloth featuring bright multicolored woven stripes.  made in India. 100% organic cotton hand wash cold or dry clean, dry flat textile note: this fabric i",,1
