reviewId,content,score
5a540ed5-5561-423f-a050-ec91f86d02ba,Fci pv,1
d5700452-e975-420b-a469-5b9abd100485,Love it,5
98e3e15a-8d24-4f32-928c-f1f318c32285,Nice 👍,4
3a0ad579-25e4-42f7-ad94-13bba33e95e5,"It is alot much adventurous , and fast and easy",5
ecd56824-908e-41c8-b9e5-ca4ee6cf9cce,Great,5
a5973ade-81ad-43dc-a79f-d5d22e35f65c,Sakibislam,5
f6374c18-ed2f-4f02-9ff4-acf58fc3d5fe,Bans,1
425dc9db-6d7a-485a-b76a-a36970218405,Sameer,2
f5bab535-9cc9-4997-beaa-1c4923aff4e7,"I have a very good app but what I don't know is that when I go live, the phone turns off automatically and then turns on again, It makes me feel very bad that when I am sitting live then why does it stop and everything goes back and the matches also end please don't let this happen I request you that when When I'm playing a live match it doesn't automatically go back and minimize very well",5
27df95b6-e471-4c92-9b30-3cd4e5fbbe41,I love this app❤️🫀🖤💝🥀❤️‍🔥🥰🔥💓💕✨,5
c37706b6-58fd-4cb3-a3b7-988dc7a21017,"How come I don't get the dances like everybody says they get, I just get some weird videos off any topic",5
67ad7cd5-ccb8-4a0a-acfd-ec130050d502,Mehboob Ali manganhar,5
99855d13-1dc3-4f4e-8ead-5a016ad04e4e,Installed,5
56dd418f-9b92-408c-b053-f7cd6aeb214e,But I'm not going viral viral this account harrisonarinz123 in,4
3cf63bb7-8a21-4874-b6cc-454945984341,👍,5
21465481-c85d-49f1-9f4b-2d2e3cf6728f,💓💓💓,5
bbd2fdc7-4f1a-48d9-a55f-4ded1df66693,Tamim,5
e0997d8c-58f3-46e4-a655-7c480b32de42,Good,1
aa6f979e-7619-4dcc-b680-3b4b8b869505,Hello Tik Tok Team I have been working hard on Tik Tok for quite some time and have been posting very good videos. Please check my account and unfreeze thanks Tiktok Username (......... ) my gmail (..........)_najaf_ali 🤬🤬🤬,2
9c5d0e2a-5e27-4e64-8182-d8d978781f47,হি,5
9730d11a-b7dd-4d22-ba4b-203d194aff75,Hi dear TikTok I'm a new using on TikTok my short video please Cheak my new official Account... And viral all Video on TikTok Foryou page,5
2dc3a174-c328-45e2-aa6c-7e6bbbddbf3d,রিপন,2
222a1687-a0d6-4947-8793-987c70548c18,Juj,5
bf5f62ed-5841-403c-b751-56d12896b7aa,Good,1
29728262-0f66-4de2-8564-1d0fe3e82f0c,Good,5
b91822d4-f5a1-4b45-ac2f-ce5ace3ebb6a,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,5
8b2db8a7-fffd-4d70-b256-a18bde3e657a,Family,1
5ad1a167-2d9f-4e6c-a2ef-a5e28bbd7206,"I request Tik Tok team, I am playing your app with great interest, please unfreeze my account, my video, But the views are very few, I hope you will unfreeze my account by seeing this problem now, I have already told you two days ago and today I request you to unfreeze my account @mazhar_kalhoro786 Thank You",1
17959ae7-2586-4e94-9702-db9b5fd6fac4,It's amazing app it's real earning app sir plz my account monetize plz sir Thanks you,5
851f45d7-cc29-449d-b69a-c60baa1e6d6d,Tiktok ne meri fast vedio viral kardi thanku love so much tiktok,5
08337e37-c98d-45b6-bb84-49d8997590d0,money 💰 send my account,1
1875d539-7d22-49e0-8406-f8364327f5db,It's TikTok come on,5
7014e0a4-39a8-456b-b119-3c1d4d2d42b3,It works properly but sometimes I doesn't want to open,2
33d9f9c1-5a1f-4ec4-bec3-f38abe486e9c,Wariais gill,5
c8be61e1-fd12-464f-8c84-65e26d6855b2,Nice tik tok or my life first,5
273ec889-2e63-4840-abb3-8645f7406a1c,Very good apps,5
ad8ad362-904a-403f-8418-a9000acbbabd,Good luck 🤞,5
c2bd1426-bdf9-414f-abb4-2f6f81d6825c,Very Good,5
d7101b99-25ff-4401-af66-3f8cd935a782,Ya Mami,3
632f23d5-5cec-4110-be5b-e6148bed1fa8,TikTok,5
383ce0b9-3bec-415d-ac6f-4054e28558c5,This app have privacy controls,3
2cb36b59-f7a7-4a61-a0aa-86a7df9d7de5,Excellent,5
614bed55-c6bd-4a4a-98d3-abdecf7ee93d,Say Limb islam,3
546f2594-f0bd-4370-b732-17e38cab0843,its good 🥰🥰,5
6f506097-9bf4-4502-b446-c96c0e3a4aff,foryou,5
acef52f9-fd77-468a-b5cc-29a0f05ed405,Shivambeta,2
ac8257dd-e4e3-40e7-b5a6-835705957090,Niece App,5
85e396bd-6dcc-4a63-bfec-7f4f3c5ca04b,Pilij Vairal,5
40bb1b94-3506-47b5-9467-c066276620b2,🤭,5
5b44abac-48f8-4fca-b145-df152d4e9721,Achi ha,5
6d6df18c-9817-44a9-9b79-c7fc93779536,Select bengladesh English other video not please,5
3aa77b74-9d34-406b-9533-483c7d0cde61,So ammeging,5
bc1a5bb2-63c2-48f7-a2b1-d9f3823d9943,🥰🥰🥰,5
e0eb680c-535b-47c5-8214-6a3df1166dcc,FROM THE SCREEN 💻 TO THE RING 💍 TO THE PEN 🖊️TO THE KING 🤴 WHERES MY CROWN 👑 THATS MY BLING 💎 ALWAYS TROUBLE WHEN I REIGN,5
d67026e2-0f25-47f6-8638-10cfbac917da,best app forever,5
32dc255f-5e26-4de1-9e67-722154899b52,Yall are pop tarts but remove the pop and add re if you put less than 5 stars,5
87fc8279-30f1-4ad4-ad6b-fa897f92f87a,I liked the tiktok,5
a27542ef-5e1d-411f-9645-ca9d241bac1c,Good apps,5
f6e5569e-f4b7-4dbc-aa2e-df6d83a7f769,Shakirkhokher,5
6bb69c9e-c2d6-4edc-9be1-29727efd14df,"Hi. The translate part dosent work for me anymore, i reinstall the app, do the clear cache and data, even installed different versions, but at firs tranlste exist in my settings bu a son i close the and opened again its gone! What should I do??!!",3
4b495577-2ced-49bb-91bc-5d5a3f6edd99,very good,5
3bd5dca7-6522-4432-b247-8550870efb61,Nice,5
eddaaa72-7064-4fa8-95fe-bf322e592b46,N you are the same thing I want to,5
ca1bc520-3050-4bdd-be1f-9ff764371b65,Helo Tiktok Team I uplode my original content on tiktok and i work hard on tiktok but still my video is not going viral my tiktok account is freeze so please unfreeze my account Thanks🙏🏻,1
1b23b195-e592-4351-8bf6-2a575ff7e944,Aplicația este super!!!,5
980f43a3-b3c4-4ecf-8527-0fe712354555,very real Tik tock,5
339d10e3-58cc-452f-a006-6ed7f775c9dd,I love this app is working very well to me,1
90f6a2bf-a6ea-45f8-a169-86e61e1f018d,Please like comment for for you video viral,5
e6eedb01-b3ad-4ff8-a9a2-e63c245473e0,South Africa is always restricted from certain features,1
a327a1c9-5a1e-481d-8590-c3d51657534c,Hello Tik Tok Team I have been working hard on Tik Tok for quite some time and have been posting very good videos. Please check my account and unfreeze thanks Tiktok Username (ism4il_shehzad ),2
5a10a815-4bee-43eb-a6bf-32b754b4e80c,🦁🦁🦁🦍🦍,1
a4004cdf-930a-4a2e-9fcc-35eaa989e677,Likee copy is tiktok and the same as me Wow,5
1d0cdf39-57f2-488a-a280-f350a1083417,Best app,4
dbd91a04-ebdf-4060-aff5-724f429fd3a6,It is a disaster I downloaded it and it stopped working and when I tried updating it took over an hour,5
131fc441-0bb7-4d72-b385-879aeab94d21,"I love the app, but on Samsung when I select photos it doesn't let me make it a slideshow and automatically goes to a video. It doesn't show the options, like it would on any other device. I have restarted my phone, re downloaded TikTok, and dome many other things but it still never works. I've updated my phone and the app as well. It didn't do anything though. I would appreciate if you fixed it.",3
8190defd-2475-4a39-86aa-bcccb6d03f24,MY LIVE NOT BI OPEN PLZ HELP ME,5
cc345006-9a72-40eb-ac61-dd1167a150d6,নিজের ইচ্ছা মতো মত পকাশ করা যায় না আইডিতে স্টেক আসে বালের প্লাটফর্ম,1
abbcfb80-71d2-4fa2-8736-11347470a44d,Very bad,1
8f5e47b5-7f49-4fb0-8b65-089bc71497ce,Best quality and multi friends and multi funny cids 10/10,5
c5ee3982-9006-42c5-ade9-7d9f396cedbb,Not working with out VPN . Very bad,1
7fbb3456-641c-4c35-8a52-041145253780,MD mahin,5
c993f3d5-d632-484b-8762-87cd76d583b4,Ostir apps😍😍 Gred for first apps,5
4ba0433b-0fb4-4095-b916-df76b52c99bf,good app,5
cf38dcbd-ceab-4c6d-b9f8-b6e75f6545f2,Really good,5
1b0b1187-0493-4534-9e94-efb54a5f96a9,Live option,5
353d1eaf-cd3e-4f0e-a2e2-6033728abad1,It is a home of content helps you know what is going on around the world,5
57e27feb-2023-4c31-8a8d-a172fdfc052e,Very bad,1
be5922fd-e34f-4a9e-b3b0-787b8ff20bb0,Suraj,5
37de9688-9c20-4656-95be-39284865a544,👍 good,5
fbbd56bd-cd8d-4f5f-871d-bea5e0a49c43,App constantly crashing and kicking me off & it destroyed my screen burn in images left on my s21 will not be downloading to ruin another phone.,1
24e484a0-b08e-4dc1-8726-0783ea6660e1,Very very very nice app,5
9606706e-fca1-456e-8d7e-e826593c95a8,Cool gang,5
b68a7672-a38b-403d-8419-d1afa93eaaea,Faltu appp,5
086ed937-e0d8-492b-bf63-5904afa7b0fa,Nice tiktok,5
23a9bb73-fcba-4f11-98fe-b3b9535fab15,Love this app,5
d7194d1a-5d65-4ae0-909f-ecdde3d0fbda,"It's an awesome app, but recently it won't let me repost videos? It's saying I'm pressing my buttons too fast and I have to take a break. I've been taking breaks and it still has not let me. Please fix this.",3
f30958b0-7d26-46a6-8efb-ee589f750ef0,Valo,4
47106141-8fb2-4d3c-af04-5e72579fc7ff,"It's great and all, but I got flagged for a comment that was not directed at anyone. I appealed it, but they gave me a ""warning."" But you have no way to contact them. This app is ludicrous with what they consider ""violating community standars,"" but will say ""no violations found"" on people who make threats or are genuinely insulting others. Most ridiculous social media app ever! Fix it! It's only a computer doing this, not a human.",1
58741a87-c58c-4191-81c5-6359a2849e22,Amazing app is this,3
663a0fe2-4558-42ad-b9b8-965d87e416e5,Very nice,5
664502a1-0e2b-4cb0-ac65-9297380fe73f,"its a fine app, but for the Google pixel 6a, (my device) photo slideshows do not work whatsoever. there is no switch button, it just automatically goes to video. I don't appreciate it, please fix this immediately. many others don't like this either.",3
2595ac09-f723-4068-9b77-5d393763b91b,My overall experience is good but since last two days tiktok is not working 😕.,2
6a7383c4-8031-4643-bec6-67bf7b16e17f,Tiktok is my life,5
7973d7e6-606f-4113-80ae-3f57c5b0eb43,Nice brother 😊😊,5
2beb07ac-cb49-4f7f-af4e-620ce2720981,OPPO a53,5
7ce43e67-aff4-4206-a616-2216c50e96d2,foryou,5
d3a1d48d-9542-4cd4-8d65-27c55031652d,Very very nice,5
3c58de00-c59c-4783-b707-c0218dfa951e,SAFIYAKHAN,4
7a8210c7-d27d-441d-902c-bae4bdbc9078,Preety darn good app love the idea of being able to connect with other people to get information and overall experience is good,5
5a62a845-b161-4399-a7e0-5e305df7af1f,Funny,5
c8574771-ae2f-48a3-bd0a-c9f3bcc68426,Chinese Propaganda Machine that literally is making and keeping you stupid. Stop people. Just stop.,1
fbda375b-4f71-4cf3-ba6d-61bd4eac9805,👏👏👏👏👏,5
5ff9edb3-977b-4fe2-ad3f-3308a7a2dda2,:plzzzzz help me to unfollow everyone on my TikTok account plzzzz TikTok team plzz 😭😭🙏🥺🥺 following list remove karo wana ap mara account per show karo mara following please 🥺😔🥺 TikTok team plzz i request me plzzz 🥺🙏😔💔 thank you so much 💔😔,5
4622e015-e867-4cbd-ac4c-1ee3f2cd8078,👍,1
8406236f-00c9-442f-9a90-567dbf751615,Abubakar.Muheet,5
d9f4847c-42e6-42c9-a15c-a317b9816b22,Like 110B alien 110Mfollowers,5
a162d830-620d-4ee8-8744-8c2282a546f5,💪,1
92e7fb75-8a1b-406f-b7dd-9f4ffe472fc3,"I love the future of TikTok, most times it keeps me company and made my day",5
c7434910-a6d7-4967-91ef-ce67e989dbd4,TikTok is a great app for fun and laughter very nice and I have no issues with the app ♥️,5
ba6ed432-585c-433e-b5ff-87cf7f7c78d8,Amirkhan,5
ec9167f5-7d75-4bae-a792-bf02d801af57,গোড,5
275799cc-3fd4-4860-8442-f4b9ec4f8cf2,He good morning,5
7d49c9d4-8472-4c92-9a28-60cf219523e9,One MAJOR thing for me is that there's NOWHERE to link things if you're under 1000 followers or a personal page! Please TikTok fix this.,3
58f41716-8f0b-4d08-ae5f-2d7cfc44f625,man,5
864f4838-3f16-423b-ac95-dcb7a253abe8,Zafar 2024,5
d914613b-5d9b-4228-8904-f6bb899b0e70,I don't like tiktok. REASON: My video is not going in foryou I very try try again but my videos is not viral. if you can help me than I love tiktok,5
214d9f7f-b754-4845-8b06-5cf43fbb9488,Fully sport,5
82d12bfc-87ee-400f-9da8-9756e71571f4,Best your like and view This great app and idea the good work and the other funny videos and pictures and Flower,5
e9cc312e-79a6-4cc1-8157-499f9dc802b4,Ok,4
aad5af34-acaa-4319-a98e-b8f31a8b7bc9,Nice,5
11fa8b12-d096-42c3-98fc-eace864e352c,Thanks for this app,3
279399d8-c3e3-46d3-8e28-9611a21a08c3,Nice apps,5
01b9c87b-00f4-4f55-a83d-f232faa87375,Tik Tok is best,5
a40f841b-9c6f-4fc3-a577-fa43140ad0c3,fAheem Joiya,4
c230c7d6-cefc-40d9-b9b1-8fe07f4a6602,Dear Tiktok team my account is banned 😭 please help me to unban my account 🙏,5
0a865624-e0a7-4dd0-9f73-fb58722bdc6c,I love this app🙂,4
6bc483ab-b8c7-4fcc-951e-2e739a9d5448,"I just want to repost a video and tiktok tells me to take a break, that I'm tapping too fast. I am not. Let me repost a video about God please I beg, it's stupid and I get you're trying to like manage everything but I don't care!!",3
56cdbbbc-4123-49e6-887f-8eabb03f09b6,1millionviwez,5
2b825916-0d2f-4043-9c68-92e1887f9783,For you video viral,5
65a8790d-bd8b-46ff-a214-16afad7a7e8e,Very Very Good App And Life Enjoy 💕❤️💞📃🙏😎🍯🕌🇺🇲🍿🎬💕❤️📃📄😎🍯,5
89f5726b-52ed-4c9f-995d-8a82afadbd88,Your is the Best app download me,5
423a4816-7f7f-4d52-ad1e-7a935ea97e77,Good,5
44723b68-06c0-4c5d-850f-fc26263d230b,Good,4
71aa4da2-eb7b-4f7e-9d47-3952112568bb,Profoundly Fantastic In Everything It Represents. Highly Recommend it,5
4164c634-7fcc-40dd-a12d-455e2cb2c77c,This app is good for anything this app give us more entertainment and 😍,5
99fbe625-bb61-496b-82b1-648286747b33,Hello Tik Tok Team I have been working hard on Tik Tok for quite some time and have been posting very good videos.,3
651f124e-6e37-4f59-b062-25640fdc30b6,Hello Tiktok Team I have been working hard on tiktok for quite sometime and have been posting very good videos. Please check my account and unfreeze thanks. Username: areebamughal1877 Please TikTok Team unfreeze My Account please Username: areebamughal1877,4
fa2c34c6-c8a5-46e1-86c1-2152766cb56e,Nice,2
afa87105-740b-4b31-8673-efb6ab82444e,This tiktok got me banned 3 times for no reason Wasn't this supposed to be for kids and adults?,1
31203a92-33ad-4b55-8c28-820a63ce4aa6,"TikTok create a problem. When I edit my video TikTok suddenly off and when I put on effect or template, my video effect change after editing. Plz solve my problem. 😞😔🥺",1
966769a7-a4a2-448e-9809-71575afdc04c,TikTok changing the life of different individuals regardless of race . Thanks you TikTok keep up the good work.,5
17ebc20a-8e34-4006-a060-7e41eaf729f1,"Desde hace 4 meses no he podido usar la aplicacion, me sale a cada rato que algo salio mal, que no tengo conexion y no me deja iniciar sesion o crear cuenta, pero si tengo wifi, arreglen ese bus",1
40b5c9a4-be13-41e1-bd3e-1bedd2382d3c,RAN A😈😈,5
42227b57-e94a-4e43-970c-6fadd3c2ed56,Ranjha SAB,5
db9bb4c8-aae8-438e-9293-ebdc83ed4cca,Thank you tiktok tem,4
116799e2-f93d-4268-88ca-eb4249905f5e,It's Cool,5
f75db835-842d-454e-b299-d9843c8d899e,good,1
53f7b4d0-fc21-4366-893a-dbb15204a3e5,Me one vedio veral please new account,5
65ec317d-1638-4f95-a5b2-eaec12a76047,TikTok help people and give many content to create and upload,1
43983af2-acbe-4e48-89d0-1be29cbc7f4e,give me beta program please,5
309c8f52-8710-4210-9ece-b13303f12b27,"It would age restrict you for no reason and without any proof, and sometimes the button doesn't work so you can't appeal it",1
1cc100b3-ac58-446f-866c-059b9406fcb7,Wao,5
bf9861f6-122f-42a3-add1-e55485511cb7,Not bad at all...i want that..this app is supported fully in my phone,1
eaea16e3-9f26-4c49-9958-f4bd5ee75078,My experience with this Alarm Clock is absolutely great.,5
0ccbffed-f460-4461-919a-aefdbf80c286,I despise this app..if you are a independent with right leaning views or a conservative..be prepared to be silenced or banned..but if you are leaning left with your views..this app will allow that leftist to do as they please..i do understand this is a privately owned platform..but when congress threaten ban this app in the U.S...these jokers tried to use the 1st admendment as a defense..while denying people on this app their 1st admendment..i switched to X and Truth social..am glad i did😁,1
52298d9b-2144-4383-abe5-82a58fe502a8,M farhan Cagajsbssj Zbs,1
7f69fcac-e866-4cce-aca8-f7aeae785e92,Love you❤❤,5
38f06be1-2a19-45a4-826d-660d679d5554,I don't like how it changed my settings. It won't let me contact my followers or friends. It's horrible. Besides that it's a pretty good game.,3
e43586fa-65da-4e70-a29f-df513793d89e,Very good app,5
1fca7076-e659-4245-b4dc-1e657675ff23,🇦🇫🇦🇫🇦🇫🇦🇫🇦🇫🇦🇫🇦🇫🇦🇫👍👍👍👍👍,5
24f1b617-3c55-405e-ba03-a16425ed09a4,উড়হ্জাদ্য ফম্মদেম এল্কন এককর্কক কেকেইল,1
e152aaca-8e47-44d9-8939-1794763aa7a1,Very nice app,5
f30265b4-b85e-4093-a2db-2932ff086a28,Please God stop sending me disgusting videos. I have a panic disorder and you guys are purposely triggering it. I have no interest in nasty stuff!,1
461ed456-a89a-4181-a548-567bdd9aa00e,Nice,3
c4d175ad-0246-4c93-80f7-a51cc4c7d7ec,"Remove the ""you're tapping to fast"" i haven't been on for hours and it still says that. Update: they do it for reposts too. Smh.",3
c1717c15-d4b9-4a70-8f99-65c303e6eefc,♥️,5
0eb94092-561d-407e-b242-3eea5d629c84,Hassnain. shaikh,5
be6b5c8b-66db-45ba-9a50-abd0c6d51cef,Nice,5
8e9210c2-8b1e-420a-85bc-4c69d63bbd1b,I love thus app so much,1
ed96cb95-5ca4-4ce5-a592-d761a1e4db1d,Da 🐐,5
3350442d-9bdb-4472-b894-6b0e1c96a59e,Der de khapa kae yam delet me kale,5
9105e6fe-744d-48d3-b415-cf332b470ffc,"This app is great and all , but everytime I log in it sometimes exit the app and I always have to long back on , and now that I long in it takes forever to load in.",5
93d70c48-f66b-4961-bf2a-0507c247eb18,All good,5
bc960fa2-eeb8-4fc1-8c15-b995f8171972,Video for you ta,5
71c40549-b7a8-4d1e-bbc3-2f186390677e,"Need a feature where it shows who reported your live that gets you falsely banned. Basic repercussions for users. Maybe have an account tied to their passports, so users would be responsible for their actions.",1
e9c88aa3-ae9c-4af6-8327-4846d53c40d1,Good,5
8bd76e57-01b3-411a-b15e-55979417309b,Not working well for me ...people I follow do return back with out thick of notification,5
e6e9aff1-f9f1-4171-961f-cfc01d769a1a,Good,5
fd5b4f14-fd9d-4d74-8741-024efbb11a49,Nice,5
bee0d9e8-aff5-4186-9539-85651116ff20,සුපිරිම තමයි ඉතින්,5
88566f4e-2060-4401-a517-c13d1559c876,Best for nitertainment on free time,5
da1d7ffb-c621-4084-909d-369581583f79,Bad,1
f2b51720-39b6-435a-84b8-1a571d806c02,Great myself,4
07de8466-b70c-463a-93fc-283a9d5bbda2,Hi l am a new tik toker plz spooort me,5
90e82f6e-1497-4510-b30e-bf8653745e66,Amazing app.,5
0b239f84-39b0-40b3-be97-e91a9930c9fb,All activities good,5
1195949f-a102-4153-81c1-16de9d3215e5,Garbage,1
c10e88a8-cf86-4abb-8cf8-a3ad0b3894f1,Good experience TikTok good plate form advertising your work personality,5
96c1a959-e2b1-4e21-ad7b-8f2791d233f3,It's alrt,4
fc06f345-8442-44ab-8208-5cf968af1750,It's cool ig but idek why but my account was suspended for no damn reason I've never commented on anyone's tiktok or made a public post >:(,3
c2493eac-e3ce-4b8f-a1ad-2a1281a665b1,Salik malik malik,5
f0a33650-e62d-4f71-a444-84f309d3e2ec,Dear TikTok please remove the banned option from my TikTok I have very thankful to you🙏🙏 please TikTok team remove the banned option and recover my account please 🥺🥺,5
cedc3b77-6a5d-4495-a7c3-df0025799fb8,vocês poderiam adicionar uma opção de ver os últimos/recentes republicados??,4
ef5ffba4-2814-4ad2-a4ee-4d8bfeaead13,Love this app🎧📻🎷🎸🏛🗻🌏🌎🌍🗾🗺🏜🏙🏤🏥🏚🏟🏟,5
424872c6-7e13-4920-9f44-781691393fbf,I have loved and used this app forever... Now there's all kinds of bad going on.. now seems like every time I get forwarded a video.. I have to update the app ... And there's ad after ad... And then updates again and again.. and I can't seem to be able to use the tools available as easily as I used to.. I don't think they're going to have to worry about the government elimination of this app because if it keeps going at this rate..(DOWNHILL)they're GOING to lose a large amount of customers,5
0993366d-ee5d-4dce-9ffa-93ca1bfbde04,সুজন ভাই,5
43aa1cf5-ae64-4441-86e7-ad08bb7ec260,It made me fail the fourth grade,1
45d532a6-e1b0-43c4-b4b5-6e95e1ee0d4a,Aimed alishah,5
cc594f9c-125c-4d05-b053-4c21d4301725,Good,2
97dff1ad-9707-4658-b8bb-a5bb11d692bd,Good,5
3b1685dc-741d-41f7-a017-1381fa017744,Akhtar 409,5
8a5e338b-8157-4998-bb50-6cf7b90b8b41,TIK TOK GOOD 👍👍👍,5
0266c53e-d3a5-4cc5-a33d-9da9596f4be3,Ban me for no reason,1
a2496971-3a41-49c3-a150-d55fd2e90d9a,চলে,3
a02a7929-2f99-4fbf-80f0-9fb46994a09e,Abduykareem,5
eadc1098-5dc5-4641-afac-665c767bfed4,Zaihd king,5
c0d9ecb6-514c-447c-8d3f-b2cda93f6832,"When I click a link to open a tt my friends send, it always takes me here, even though I have downloaded and made an account",1
6210b633-51e7-4d24-9d8e-04b565ed0302,Love it but I just want to make a slide show and I can't because it doesn't allow me L I guess,3
586762e4-e49f-4854-8a09-df0786c1e004,TlkTok,5
1416a225-7c31-42fe-8f49-a6c484689805,Tik tok has good and best app🤗🤗🤗🤗👍👍👍👍👍👍,5
b6c18354-09f3-45b1-83e8-47bfe1c2990c,Greate opportunity for me,5
1306d5d4-aa1f-4399-ac33-6026fa09c07f,💜💜💜,4
576db934-3f66-4e88-916d-3cefbe2771a9,Play Play,1
0a832c0e-ee76-4d37-ba45-f37293fe10bf,Peleseee virl my account,5
a62bda16-b4f7-4348-be2f-c423fe23c2a8,Good,5
3d7ccd9c-8de2-4381-907b-94bac3ca9e3b,Good,5
ceff8999-703f-4b5a-a76e-9ceafe05f095,Trying to add my mailing address for the Tok Tok shop but for some reason it won't recognize it .,3
3aa38118-e688-414a-a27a-2a43161a7aa8,ুুু৬৬,3
8220e2a6-f575-484f-8811-3c8543aff918,Good,4
d8c21552-b09d-4297-96af-be162d270a8b,Good,5
7723aa4a-961a-4b0c-9a3b-0dc2ac0fe0b4,💫,5
697b8e59-42c6-437b-8c47-657edbe3872a,Good 💝,5
68014790-f868-43f0-b571-de0a88425671,I just love TikTok so much.,5
c3786b13-d2cc-4478-8ff9-81d4c6979c1e,Best,4
ebfdcc6b-3370-420a-b227-600c17fcfd84,Inoka,1
93d7c42d-39f8-4111-9711-7f39bea763df,Nice app 💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯 ap b download kry or enjoy kry ❤️,5
c6f68eb9-fd9c-42f1-a37b-3ab19124bf37,❤️❤️❤️,5
0a296ccf-95ea-4d32-b5e1-6d85ecc8cd32,Rst santo,5
7772aa76-6478-436f-b75d-2f73f54df61f,It's an amazing app,5
c1369478-e420-4b78-9d47-209c9bd0544e,Keys kaaaaal hi,5
b17e215b-499c-43d5-a927-0b771bbb5aca,Intertaning and wonderful for information about trends but also misleading but what is'nt ;p,5
a8d8dc9b-611f-4056-80e5-b98e23e93995,"I like Tiktok, but why do my comments have to get taken down and even the the most innocent one which was ""give this man a metal"" and I get a notification saying it violated their terms, im not bullying anyone with my comments, and I've seen wild comments and yet me something innocent or even adding to the topic without saying anything messed up it gets taken down, if people want to appeal let people give their reason they should appeal cause just hitting appeal isn't enough.",2
134a05b8-5d7f-4193-9f80-d5a9afdb034f,"Tiktok not longer lets you watch videos without downloading the app. While I have the occasional website ask you to log in before you can go further (usually after giving you a preview) I have NEVER seen a website force you to get an app. The link that my friend sent me (that caused this incident) only opens the app, not the video. I have yet to find a search button.",1
8d973770-dabb-457c-95de-c63f1843fef9,Jan,2
1854d711-edbe-41d4-85f3-e4d8b51a364a,Awesome app LOVE IT mucho mucho,5
a5a52be6-c4ec-49bf-bd10-1c81d4320530,I got banned for doing nothing,1
87161fa9-94b4-4a0e-b2fb-16102c63381e,Mo repost button on android.,1
5625bda4-ab85-4e93-a271-fc80e14bd724,Wants too much information. I'm not giving location and contacts. Was sent a link from a buddy so I downloaded the app to see it. Promptly deleted after not being able to see it! No thanks China!!,1
624e6488-937d-4223-a7fe-f9f9fde0c63b,Prapa,5
7dfad18d-6793-473e-8296-15a8881cc5ad,It's fun,5
27c1a41d-5159-4bdc-8f98-abe08bd40ecd,Nice,5
795337c0-a21c-4d34-88e4-d0004a53d6c7,Está app es muy buena pero me abloqueado y a cumplido los requisitos tengo 13 siempre me a bloqueado las cuentas.,4
da2ead6f-940d-416e-925f-e889297a4ac5,"Tiktok is not as good as it used to be. I have been using this app for a long time. Couldn't play video shows while watching video for some days. Can't watch any video. My network speed is very good, why is this problem happening? Hope to solve this problem soon. Thank you tiktok. Thank you tiktok team.",1
740d5149-3ecb-41f7-95ef-edf9c1979c35,Good app,5
3ac996b5-0d50-4c25-83b5-6de7517c979e,Nice app,2
701e2d51-9ec8-4e19-974b-7d16e2464e3c,Ha e to use can't delete app,1
81d7fa8f-05a4-4612-a9b7-72fdf593b2c8,Very nice 👍,5
ce4d430e-59fd-4d86-ae7f-ee64d271632b,🤎🫱🏽‍🫲🏻👌🏻🫱🏽‍🫲🏻🤎,5
d725f81d-3774-42e8-8308-723de851690f,Nice 🤏🤏,5
7126b5c8-0bea-4fb4-980a-ec4e425b9899,I love this app!!cz of bts and others kpop group!!,5
1bf4ae14-c75d-49eb-933a-0c022a96c1e4,Good apps,5
fa3d4112-66bd-4ae8-bae7-13fb321b6242,Fix this keep going back to main screen,2
fc4e0024-caa9-4265-84c7-e38a99b5796c,Does not allow me to express my true self. Makes me feel like an outcast in society and unwelcome.,1
aa6dbe8e-3160-4ac1-b03b-0ae687ca02e5,It's so good,4
28707a87-6995-46bf-b12e-f2c5f57ea3c9,love it,4
6445baf7-78a8-43c8-a9d0-bfb30aae60c9,images from my gallery will not show up so i cant change my pfp or upload anything,1
ee5c156c-4c7b-4309-94c0-547db4ebaea4,Please daowlond app,5
51f1511a-d1b2-4a7a-bf32-a0bdc6e1cff0,Aslam O Aliqum,5
7f3c1000-2158-4ade-9b4d-e7c8ae306609,Ok,5
e5f4e126-9b46-4251-874b-130ffee91980,A waste of time...,1
d64ae15e-7b12-4881-9413-27275c6159d7,This app won't upload without stallingvat about 97%. FIX THIS!,1
5af90c8a-7d76-4902-989e-8e7d32c101e1,Amazing app but also work on a tik tok lite,4
e89abbc5-bf32-4b16-aea4-7f072e6e78f2,Good app everyone,5
ede7de23-1053-411e-a4c9-5b654ee5918f,নুসরাত জাহান,5
4e9efd20-351b-4fe2-8ec4-d8ddeb587f1e,Very good app TikTok give me chance shall i promote my clothes business to tik tok platform,5
9835783d-ce61-4aab-8c4f-4d198b06120e,Hello tiktok please viral my videos name hassanshahid904,1
53b27a02-a74a-4454-9705-8bb439c763a1,Is good but I see stuff meant to see,3
1f0f0638-7dfc-4bea-bcd3-1c3855e745f1,"It's a Chinese product, no wonder it's unimaginative and inferior",1
